ACC;CAT;VOX;SUB;MSI_P;MSI_T;MUS;FMM;IES
0;/a/;1;1;7;35;1;1;329.565148971618
0;/a/;1;2;13;38;1;1;554.508077225246
0;/a/;1;5;24;44;1;1;739.932753830012
0;/a/;1;15;7;9;1;1;595.786316086021
0;/a/;1;16;11;36;1;1;758.184714257512
0;/a/;1;17;7;9;1;1;723.906871165843
0;/a/;1;19;14;46;1;1;511.187492911502
0;/a/;1;21;23;44;1;1;625.196503297318
0;/a/;1;23;7;37;1;1;581.8510859335
0;/a/;1;24;23;40;1;1;523.220368360282
0;/a/;1;25;7;27;1;1;673.544282745389
0;/a/;1;27;15;45;1;1;455.106956731233
0;/a/;1;28;14;22;1;1;1084.04168776186
0;/a/;1;29;11;42;1;1;497.800091942159
0;/a/;1;1;7;35;1;1;385.859283928657
0;/a/;1;2;13;38;1;1;523.68630512196
0;/a/;1;5;24;44;1;1;805.915763697491
0;/a/;1;15;7;9;1;1;719.049439384758
0;/a/;1;16;11;36;1;1;413.093866832223
0;/a/;1;17;7;9;1;1;698.421483339533
0;/a/;1;19;14;46;1;1;490.740860708578
0;/a/;1;21;23;44;1;1;729.403953785027
0;/a/;1;23;7;37;1;1;509.443602661767
0;/a/;1;24;23;40;1;1;492.4234304092
0;/a/;1;25;7;27;1;1;598.478686658612
0;/a/;1;27;15;45;1;1;487.985464294453
0;/a/;1;28;14;22;1;1;558.13924565678
0;/a/;1;29;11;42;1;1;443.060010620808
0;/a/;1;1;7;35;1;2;356.762053174868
0;/a/;1;2;13;38;1;2;461.51183940499
0;/a/;1;5;24;44;1;2;804.688471628177
0;/a/;1;15;7;9;1;2;592.84852287283
0;/a/;1;16;11;36;1;2;470.960288399725
0;/a/;1;17;7;9;1;2;754.340941239604
0;/a/;1;19;14;46;1;2;466.469709874621
0;/a/;1;21;23;44;1;2;549.146108715907
0;/a/;1;23;7;37;1;2;478.863867586155
0;/a/;1;24;23;40;1;2;504.018335306485
0;/a/;1;25;7;27;1;2;626.370323663873
0;/a/;1;27;15;45;1;2;495.426714334824
0;/a/;1;28;14;22;1;2;733.697384423326
0;/a/;1;29;11;42;1;2;452.033491134743
0;/a/;1;1;7;35;1;2;396.210198363244
0;/a/;1;2;13;38;1;2;500.655005000681
0;/a/;1;5;24;44;1;2;636.882732395525
0;/a/;1;15;7;9;1;2;869.094358143016
0;/a/;1;16;11;36;1;2;505.459447498547
0;/a/;1;17;7;9;1;2;686.960619529207
0;/a/;1;19;14;46;1;2;436.322757116096
0;/a/;1;21;23;44;1;2;545.021444348155
0;/a/;1;23;7;37;1;2;449.44313498148
0;/a/;1;24;23;40;1;2;489.574139884217
0;/a/;1;25;7;27;1;2;565.258535119953
0;/a/;1;27;15;45;1;2;468.84523079253
0;/a/;1;28;14;22;1;2;700.679243505328
0;/a/;1;29;11;42;1;2;504.869823315419
0;/u/;1;1;7;35;1;1;360.772061041799
0;/u/;1;2;13;38;1;1;540.573058005908
0;/u/;1;5;24;44;1;1;676.843856188439
0;/u/;1;15;7;9;1;1;751.30250298649
0;/u/;1;16;11;36;1;1;557.202525486495
0;/u/;1;17;7;9;1;1;750.844551492498
0;/u/;1;19;14;46;1;1;518.039346216532
0;/u/;1;21;23;44;1;1;777.217792420663
0;/u/;1;23;7;37;1;1;687.551370204022
0;/u/;1;24;23;40;1;1;501.157662944316
0;/u/;1;25;7;27;1;1;559.124244072
0;/u/;1;27;15;45;1;1;510.109647561122
0;/u/;1;28;14;22;1;1;1447.20298544866
0;/u/;1;29;11;42;1;1;562.172390822422
0;/u/;1;1;7;35;1;1;521.961143669679
0;/u/;1;2;13;38;1;1;680.196015450943
0;/u/;1;5;24;44;1;1;657.157666199876
0;/u/;1;15;7;9;1;1;1112.97383021058
0;/u/;1;16;11;36;1;1;599.706175034464
0;/u/;1;17;7;9;1;1;809.726452723067
0;/u/;1;19;14;46;1;1;600.076316613855
0;/u/;1;21;23;44;1;1;627.074709809356
0;/u/;1;23;7;37;1;1;6761.08843537415
0;/u/;1;24;23;40;1;1;704.181793288893
0;/u/;1;25;7;27;1;1;701.430320513948
0;/u/;1;27;15;45;1;1;1144.96869425961
0;/u/;1;28;14;22;1;1;1124.12673936429
0;/u/;1;29;11;42;1;1;803.056138576054
0;/u/;1;1;7;35;1;2;479.180680349927
0;/u/;1;2;13;38;1;2;454.703255899423
0;/u/;1;5;24;44;1;2;807.508694596586
0;/u/;1;15;7;9;1;2;734.626446058922
0;/u/;1;16;11;36;1;2;465.150297614965
0;/u/;1;17;7;9;1;2;811.320910038289
0;/u/;1;19;14;46;1;2;453.028383469402
0;/u/;1;21;23;44;1;2;653.517371255515
0;/u/;1;23;7;37;1;2;2240.46076108176
0;/u/;1;24;23;40;1;2;528.670207462524
0;/u/;1;25;7;27;1;2;581.539887072308
0;/u/;1;27;15;45;1;2;707.488085680229
0;/u/;1;28;14;22;1;2;909.30500613674
0;/u/;1;29;11;42;1;2;502.155854119848
0;/u/;1;1;7;35;1;2;551.262744683626
0;/u/;1;2;13;38;1;2;529.266752860908
0;/u/;1;5;24;44;1;2;755.97072592339
0;/u/;1;15;7;9;1;2;940.113597332881
0;/u/;1;16;11;36;1;2;512.429034860715
0;/u/;1;17;7;9;1;2;943.575623439873
0;/u/;1;19;14;46;1;2;578.637196511162
0;/u/;1;21;23;44;1;2;622.486879703737
0;/u/;1;23;7;37;1;2;NaN
0;/u/;1;24;23;40;1;2;912.4010732725
0;/u/;1;25;7;27;1;2;716.476814166856
0;/u/;1;27;15;45;1;2;1032.31291916393
0;/u/;1;28;14;22;1;2;901.181377266616
0;/u/;1;29;11;42;1;2;687.495471676013
0;Bassoon;0;1;7;35;1;1;824.309102097356
0;Bassoon;0;2;13;38;1;1;604.80253126641
0;Bassoon;0;5;24;44;1;1;812.968931072029
0;Bassoon;0;15;7;9;1;1;1207.70096825405
0;Bassoon;0;16;11;36;1;1;930.770288900668
0;Bassoon;0;17;7;9;1;1;659.435266847988
0;Bassoon;0;19;14;46;1;1;678.950868636214
0;Bassoon;0;21;23;44;1;1;623.721784079519
0;Bassoon;0;23;7;37;1;1;970.437391631782
0;Bassoon;0;24;23;40;1;1;887.591227015176
0;Bassoon;0;25;7;27;1;1;707.644328454406
0;Bassoon;0;27;15;45;1;1;512.412180373286
0;Bassoon;0;28;14;22;1;1;859.604310536179
0;Bassoon;0;29;11;42;1;1;679.951762046187
0;Bassoon;0;1;7;35;1;1;824.309102097356
0;Bassoon;0;2;13;38;1;1;604.80253126641
0;Bassoon;0;5;24;44;1;1;812.968931072029
0;Bassoon;0;15;7;9;1;1;1207.70096825405
0;Bassoon;0;16;11;36;1;1;930.770288900668
0;Bassoon;0;17;7;9;1;1;659.435266847988
0;Bassoon;0;19;14;46;1;1;678.950868636214
0;Bassoon;0;21;23;44;1;1;623.721784079519
0;Bassoon;0;23;7;37;1;1;970.437391631782
0;Bassoon;0;24;23;40;1;1;887.591227015176
0;Bassoon;0;25;7;27;1;1;707.644328454406
0;Bassoon;0;27;15;45;1;1;512.412180373286
0;Bassoon;0;28;14;22;1;1;859.604310536179
0;Bassoon;0;29;11;42;1;1;679.951762046187
0;Bassoon;0;1;7;35;1;2;680.041638289298
0;Bassoon;0;2;13;38;1;2;563.31131871525
0;Bassoon;0;5;24;44;1;2;1194.34423221269
0;Bassoon;0;15;7;9;1;2;893.087866145194
0;Bassoon;0;16;11;36;1;2;1155.32769547674
0;Bassoon;0;17;7;9;1;2;1023.30869572733
0;Bassoon;0;19;14;46;1;2;596.428191668183
0;Bassoon;0;21;23;44;1;2;871.864267584962
0;Bassoon;0;23;7;37;1;2;1134.74690950271
0;Bassoon;0;24;23;40;1;2;1119.1176509355
0;Bassoon;0;25;7;27;1;2;653.714669798384
0;Bassoon;0;27;15;45;1;2;541.825367141548
0;Bassoon;0;28;14;22;1;2;1210.14808614922
0;Bassoon;0;29;11;42;1;2;708.092713525045
0;Bassoon;0;1;7;35;1;2;680.041638289298
0;Bassoon;0;2;13;38;1;2;563.31131871525
0;Bassoon;0;5;24;44;1;2;1194.34423221269
0;Bassoon;0;15;7;9;1;2;893.087866145194
0;Bassoon;0;16;11;36;1;2;1155.32769547674
0;Bassoon;0;17;7;9;1;2;1023.30869572733
0;Bassoon;0;19;14;46;1;2;596.428191668183
0;Bassoon;0;21;23;44;1;2;871.864267584962
0;Bassoon;0;23;7;37;1;2;1134.74690950271
0;Bassoon;0;24;23;40;1;2;1119.1176509355
0;Bassoon;0;25;7;27;1;2;653.714669798384
0;Bassoon;0;27;15;45;1;2;541.825367141548
0;Bassoon;0;28;14;22;1;2;1210.14808614922
0;Bassoon;0;29;11;42;1;2;708.092713525045
0;Strings+Trumpet;0;1;7;35;1;1;693.617579771832
0;Strings+Trumpet;0;2;13;38;1;1;511.025238356389
0;Strings+Trumpet;0;5;24;44;1;1;551.435985730625
0;Strings+Trumpet;0;15;7;9;1;1;779.853414802638
0;Strings+Trumpet;0;16;11;36;1;1;711.5834462197
0;Strings+Trumpet;0;17;7;9;1;1;537.921315614487
0;Strings+Trumpet;0;19;14;46;1;1;531.968614974032
0;Strings+Trumpet;0;21;23;44;1;1;564.119283737002
0;Strings+Trumpet;0;23;7;37;1;1;481.304480378889
0;Strings+Trumpet;0;24;23;40;1;1;570.089513606976
0;Strings+Trumpet;0;25;7;27;1;1;536.181900267288
0;Strings+Trumpet;0;27;15;45;1;1;447.170360659082
0;Strings+Trumpet;0;28;14;22;1;1;896.182803106486
0;Strings+Trumpet;0;29;11;42;1;1;464.544170290833
0;Strings+Trumpet;0;1;7;35;1;1;524.278503894607
0;Strings+Trumpet;0;2;13;38;1;1;510.767574137479
0;Strings+Trumpet;0;5;24;44;1;1;523.698017572471
0;Strings+Trumpet;0;15;7;9;1;1;1098.84848608255
0;Strings+Trumpet;0;16;11;36;1;1;673.537519940981
0;Strings+Trumpet;0;17;7;9;1;1;541.129377197086
0;Strings+Trumpet;0;19;14;46;1;1;541.436391193587
0;Strings+Trumpet;0;21;23;44;1;1;480.920563342392
0;Strings+Trumpet;0;23;7;37;1;1;447.571981161094
0;Strings+Trumpet;0;24;23;40;1;1;582.206734630233
0;Strings+Trumpet;0;25;7;27;1;1;539.981904681501
0;Strings+Trumpet;0;27;15;45;1;1;410.577860978208
0;Strings+Trumpet;0;28;14;22;1;1;1105.29848345711
0;Strings+Trumpet;0;29;11;42;1;1;537.92899763628
0;Strings+Trumpet;0;1;7;35;1;1;783.906477490718
0;Strings+Trumpet;0;2;13;38;1;1;2672.99028837926
0;Strings+Trumpet;0;5;24;44;1;1;520.952974425528
0;Strings+Trumpet;0;15;7;9;1;1;762.884876284081
0;Strings+Trumpet;0;16;11;36;1;1;526.727612731372
0;Strings+Trumpet;0;17;7;9;1;1;551.076738398752
0;Strings+Trumpet;0;19;14;46;1;1;498.007873225492
0;Strings+Trumpet;0;21;23;44;1;1;454.224052860335
0;Strings+Trumpet;0;23;7;37;1;1;497.014653226529
0;Strings+Trumpet;0;24;23;40;1;1;560.054641113925
0;Strings+Trumpet;0;25;7;27;1;1;501.200961490718
0;Strings+Trumpet;0;27;15;45;1;1;461.209249407315
0;Strings+Trumpet;0;28;14;22;1;1;676.898673387963
0;Strings+Trumpet;0;29;11;42;1;1;444.905449563225
0;Strings+Trumpet;0;1;7;35;1;2;676.336148149317
0;Strings+Trumpet;0;2;13;38;1;2;610.740459329729
0;Strings+Trumpet;0;5;24;44;1;2;482.791276697926
0;Strings+Trumpet;0;15;7;9;1;2;806.115370767278
0;Strings+Trumpet;0;16;11;36;1;2;574.974661609705
0;Strings+Trumpet;0;17;7;9;1;2;512.995141694231
0;Strings+Trumpet;0;19;14;46;1;2;482.335073059848
0;Strings+Trumpet;0;21;23;44;1;2;588.685065378651
0;Strings+Trumpet;0;23;7;37;1;2;465.656426340227
0;Strings+Trumpet;0;24;23;40;1;2;623.918996315829
0;Strings+Trumpet;0;25;7;27;1;2;537.422215424426
0;Strings+Trumpet;0;27;15;45;1;2;445.224854295724
0;Strings+Trumpet;0;28;14;22;1;2;717.356516618779
0;Strings+Trumpet;0;29;11;42;1;2;506.270600053129
0;Strings+Trumpet;0;1;7;35;1;2;654.364724880801
0;Strings+Trumpet;0;2;13;38;1;2;572.643087934888
0;Strings+Trumpet;0;5;24;44;1;2;517.827733813788
0;Strings+Trumpet;0;15;7;9;1;2;764.800198671922
0;Strings+Trumpet;0;16;11;36;1;2;676.793434570367
0;Strings+Trumpet;0;17;7;9;1;2;561.890174602473
0;Strings+Trumpet;0;19;14;46;1;2;501.672248752567
0;Strings+Trumpet;0;21;23;44;1;2;492.101550681117
0;Strings+Trumpet;0;23;7;37;1;2;428.124619942015
0;Strings+Trumpet;0;24;23;40;1;2;544.624169891443
0;Strings+Trumpet;0;25;7;27;1;2;486.447120504503
0;Strings+Trumpet;0;27;15;45;1;2;425.612508697749
0;Strings+Trumpet;0;28;14;22;1;2;845.271193766049
0;Strings+Trumpet;0;29;11;42;1;2;483.910095491308
0;Strings+Trumpet;0;1;7;35;1;2;697.321924406103
0;Strings+Trumpet;0;2;13;38;1;2;1634.08127791083
0;Strings+Trumpet;0;5;24;44;1;2;531.773224989118
0;Strings+Trumpet;0;15;7;9;1;2;808.808848753971
0;Strings+Trumpet;0;16;11;36;1;2;539.422354726052
0;Strings+Trumpet;0;17;7;9;1;2;519.160076428213
0;Strings+Trumpet;0;19;14;46;1;2;510.313200983916
0;Strings+Trumpet;0;21;23;44;1;2;484.922400512601
0;Strings+Trumpet;0;23;7;37;1;2;459.325531513852
0;Strings+Trumpet;0;24;23;40;1;2;695.654438440193
0;Strings+Trumpet;0;25;7;27;1;2;536.41930719413
0;Strings+Trumpet;0;27;15;45;1;2;434.270325726159
0;Strings+Trumpet;0;28;14;22;1;2;1066.29679471064
0;Strings+Trumpet;0;29;11;42;1;2;535.340809238724
0;/a/;1;3;31;46;2;1;611.730315571806
0;/a/;1;4;32;45;2;1;465.890544538516
0;/a/;1;6;38;46;2;1;1056.70829203579
0;/a/;1;7;29;44;2;1;547.84984663665
0;/a/;1;8;35;42;2;1;600.759300641268
0;/a/;1;9;41;42;2;1;453.856144302141
0;/a/;1;10;35;41;2;1;414.150332723266
0;/a/;1;11;29;43;2;1;813.67844424545
0;/a/;1;12;37;39;2;1;410.582738808094
0;/a/;1;13;31;44;2;1;1271.33625036306
0;/a/;1;14;28;44;2;1;691.532154088279
0;/a/;1;18;30;51;2;1;437.102907866972
0;/a/;1;20;27;49;2;1;409.035575249089
0;/a/;1;22;34;52;2;1;500.010635061486
0;/a/;1;3;31;46;2;1;592.623695025343
0;/a/;1;4;32;45;2;1;503.031960128182
0;/a/;1;6;38;46;2;1;583.450158546422
0;/a/;1;7;29;44;2;1;568.31394800865
0;/a/;1;8;35;42;2;1;638.91186852804
0;/a/;1;9;41;42;2;1;449.738655919846
0;/a/;1;10;35;41;2;1;379.975496612271
0;/a/;1;11;29;43;2;1;762.339428029842
0;/a/;1;12;37;39;2;1;408.284867194427
0;/a/;1;13;31;44;2;1;997.802800500974
0;/a/;1;14;28;44;2;1;672.865443997663
0;/a/;1;18;30;51;2;1;435.861127109322
0;/a/;1;20;27;49;2;1;364.592334615193
0;/a/;1;22;34;52;2;1;477.25505629718
0;/a/;1;3;31;46;2;2;658.686847765018
0;/a/;1;4;32;45;2;2;503.150893853287
0;/a/;1;6;38;46;2;2;1041.40700348614
0;/a/;1;7;29;44;2;2;630.277816420844
0;/a/;1;8;35;42;2;2;578.626333334437
0;/a/;1;9;41;42;2;2;578.501071156169
0;/a/;1;10;35;41;2;2;390.673788739113
0;/a/;1;11;29;43;2;2;661.653781288155
0;/a/;1;12;37;39;2;2;397.785670879162
0;/a/;1;13;31;44;2;2;975.349638021307
0;/a/;1;14;28;44;2;2;652.442335135871
0;/a/;1;18;30;51;2;2;422.90926057634
0;/a/;1;20;27;49;2;2;418.726331763233
0;/a/;1;22;34;52;2;2;517.560667193907
0;/a/;1;3;31;46;2;2;563.184219297643
0;/a/;1;4;32;45;2;2;480.140667438103
0;/a/;1;6;38;46;2;2;610.296521240803
0;/a/;1;7;29;44;2;2;530.507363649457
0;/a/;1;8;35;42;2;2;551.994727324873
0;/a/;1;9;41;42;2;2;450.715199381137
0;/a/;1;10;35;41;2;2;404.9964313388
0;/a/;1;11;29;43;2;2;710.640825817036
0;/a/;1;12;37;39;2;2;381.623178865307
0;/a/;1;13;31;44;2;2;818.031451644597
0;/a/;1;14;28;44;2;2;559.974744030562
0;/a/;1;18;30;51;2;2;422.160329213741
0;/a/;1;20;27;49;2;2;425.858370535917
0;/a/;1;22;34;52;2;2;437.64699764489
0;/u/;1;3;31;46;2;1;1069.17855568011
0;/u/;1;4;32;45;2;1;531.0764238286
0;/u/;1;6;38;46;2;1;1242.93928082068
0;/u/;1;7;29;44;2;1;583.094482206476
0;/u/;1;8;35;42;2;1;556.850918521282
0;/u/;1;9;41;42;2;1;486.228464924889
0;/u/;1;10;35;41;2;1;380.996648797789
0;/u/;1;11;29;43;2;1;741.112566153846
0;/u/;1;12;37;39;2;1;450.268800950943
0;/u/;1;13;31;44;2;1;920.932891710514
0;/u/;1;14;28;44;2;1;631.157583237567
0;/u/;1;18;30;51;2;1;454.374456877226
0;/u/;1;20;27;49;2;1;599.235861673294
0;/u/;1;22;34;52;2;1;586.166797924196
0;/u/;1;3;31;46;2;1;1020.45281679756
0;/u/;1;4;32;45;2;1;753.837468426192
0;/u/;1;6;38;46;2;1;1244.16981046117
0;/u/;1;7;29;44;2;1;712.658838814428
0;/u/;1;8;35;42;2;1;610.768243535197
0;/u/;1;9;41;42;2;1;597.629533706559
0;/u/;1;10;35;41;2;1;497.202983258826
0;/u/;1;11;29;43;2;1;1295.23552869621
0;/u/;1;12;37;39;2;1;515.16871801483
0;/u/;1;13;31;44;2;1;1233.39480340049
0;/u/;1;14;28;44;2;1;1386.03396554542
0;/u/;1;18;30;51;2;1;712.776784723961
0;/u/;1;20;27;49;2;1;553.90010992052
0;/u/;1;22;34;52;2;1;1189.00101489523
0;/u/;1;3;31;46;2;2;1003.19457196545
0;/u/;1;4;32;45;2;2;474.602716229895
0;/u/;1;6;38;46;2;2;633.788591846829
0;/u/;1;7;29;44;2;2;605.863809590408
0;/u/;1;8;35;42;2;2;651.198090449086
0;/u/;1;9;41;42;2;2;470.231632134153
0;/u/;1;10;35;41;2;2;412.409919270326
0;/u/;1;11;29;43;2;2;932.090616032268
0;/u/;1;12;37;39;2;2;477.249537386985
0;/u/;1;13;31;44;2;2;732.907984295652
0;/u/;1;14;28;44;2;2;1129.69267487044
0;/u/;1;18;30;51;2;2;395.400718699377
0;/u/;1;20;27;49;2;2;520.541295292131
0;/u/;1;22;34;52;2;2;476.203081561063
0;/u/;1;3;31;46;2;2;940.730552555938
0;/u/;1;4;32;45;2;2;703.887021741101
0;/u/;1;6;38;46;2;2;1034.42299782049
0;/u/;1;7;29;44;2;2;671.415905456314
0;/u/;1;8;35;42;2;2;759.115816991451
0;/u/;1;9;41;42;2;2;835.863338536659
0;/u/;1;10;35;41;2;2;450.350547136641
0;/u/;1;11;29;43;2;2;1335.24421502579
0;/u/;1;12;37;39;2;2;515.844490538056
0;/u/;1;13;31;44;2;2;3299.46648936329
0;/u/;1;14;28;44;2;2;745.348536140755
0;/u/;1;18;30;51;2;2;531.742582649572
0;/u/;1;20;27;49;2;2;857.638282461535
0;/u/;1;22;34;52;2;2;780.167597558177
0;Bassoon;0;3;31;46;2;1;484.798109714429
0;Bassoon;0;4;32;45;2;1;531.52374339522
0;Bassoon;0;6;38;46;2;1;757.54691530191
0;Bassoon;0;7;29;44;2;1;1103.58878429912
0;Bassoon;0;8;35;42;2;1;742.472598123476
0;Bassoon;0;9;41;42;2;1;485.427657060508
0;Bassoon;0;10;35;41;2;1;399.887278280721
0;Bassoon;0;11;29;43;2;1;794.905653664693
0;Bassoon;0;12;37;39;2;1;511.283906385214
0;Bassoon;0;13;31;44;2;1;2204.29588226436
0;Bassoon;0;14;28;44;2;1;921.431374691277
0;Bassoon;0;18;30;51;2;1;532.740922688646
0;Bassoon;0;20;27;49;2;1;882.252026510852
0;Bassoon;0;22;34;52;2;1;939.141181621001
0;Bassoon;0;3;31;46;2;1;484.798109714429
0;Bassoon;0;4;32;45;2;1;531.52374339522
0;Bassoon;0;6;38;46;2;1;757.54691530191
0;Bassoon;0;7;29;44;2;1;1103.58878429912
0;Bassoon;0;8;35;42;2;1;742.472598123476
0;Bassoon;0;9;41;42;2;1;485.427657060508
0;Bassoon;0;10;35;41;2;1;399.887278280721
0;Bassoon;0;11;29;43;2;1;794.905653664693
0;Bassoon;0;12;37;39;2;1;511.283906385214
0;Bassoon;0;13;31;44;2;1;2204.29588226436
0;Bassoon;0;14;28;44;2;1;921.431374691277
0;Bassoon;0;18;30;51;2;1;532.740922688646
0;Bassoon;0;20;27;49;2;1;882.252026510852
0;Bassoon;0;22;34;52;2;1;939.141181621001
0;Bassoon;0;3;31;46;2;2;525.097254594305
0;Bassoon;0;4;32;45;2;2;733.325293130274
0;Bassoon;0;6;38;46;2;2;874.260781110041
0;Bassoon;0;7;29;44;2;2;1219.57440100723
0;Bassoon;0;8;35;42;2;2;814.744154568024
0;Bassoon;0;9;41;42;2;2;517.921743599679
0;Bassoon;0;10;35;41;2;2;383.598527697068
0;Bassoon;0;11;29;43;2;2;673.88208322305
0;Bassoon;0;12;37;39;2;2;560.129827714268
0;Bassoon;0;13;31;44;2;2;1460.92605126406
0;Bassoon;0;14;28;44;2;2;1215.11602429775
0;Bassoon;0;18;30;51;2;2;448.335966807538
0;Bassoon;0;20;27;49;2;2;776.247268975009
0;Bassoon;0;22;34;52;2;2;1135.14466727639
0;Bassoon;0;3;31;46;2;2;525.097254594305
0;Bassoon;0;4;32;45;2;2;733.325293130274
0;Bassoon;0;6;38;46;2;2;874.260781110041
0;Bassoon;0;7;29;44;2;2;1219.57440100723
0;Bassoon;0;8;35;42;2;2;814.744154568024
0;Bassoon;0;9;41;42;2;2;517.921743599679
0;Bassoon;0;10;35;41;2;2;383.598527697068
0;Bassoon;0;11;29;43;2;2;673.88208322305
0;Bassoon;0;12;37;39;2;2;560.129827714268
0;Bassoon;0;13;31;44;2;2;1460.92605126406
0;Bassoon;0;14;28;44;2;2;1215.11602429775
0;Bassoon;0;18;30;51;2;2;448.335966807538
0;Bassoon;0;20;27;49;2;2;776.247268975009
0;Bassoon;0;22;34;52;2;2;1135.14466727639
0;Strings+Trumpet;0;3;31;46;2;1;479.089629628342
0;Strings+Trumpet;0;4;32;45;2;1;454.796145400428
0;Strings+Trumpet;0;6;38;46;2;1;654.899727884843
0;Strings+Trumpet;0;7;29;44;2;1;617.052858436429
0;Strings+Trumpet;0;8;35;42;2;1;461.481239486483
0;Strings+Trumpet;0;9;41;42;2;1;472.874983971597
0;Strings+Trumpet;0;10;35;41;2;1;357.311127326464
0;Strings+Trumpet;0;11;29;43;2;1;525.887272671088
0;Strings+Trumpet;0;12;37;39;2;1;421.173190383426
0;Strings+Trumpet;0;13;31;44;2;1;919.557610124151
0;Strings+Trumpet;0;14;28;44;2;1;521.635458225482
0;Strings+Trumpet;0;18;30;51;2;1;395.898555344661
0;Strings+Trumpet;0;20;27;49;2;1;416.090343307704
0;Strings+Trumpet;0;22;34;52;2;1;540.143301021863
0;Strings+Trumpet;0;3;31;46;2;1;422.398333776704
0;Strings+Trumpet;0;4;32;45;2;1;422.952288874097
0;Strings+Trumpet;0;6;38;46;2;1;426.468474144653
0;Strings+Trumpet;0;7;29;44;2;1;586.946524681977
0;Strings+Trumpet;0;8;35;42;2;1;443.497769967821
0;Strings+Trumpet;0;9;41;42;2;1;466.791821233853
0;Strings+Trumpet;0;10;35;41;2;1;384.647445288161
0;Strings+Trumpet;0;11;29;43;2;1;490.562122410603
0;Strings+Trumpet;0;12;37;39;2;1;392.555341336419
0;Strings+Trumpet;0;13;31;44;2;1;735.03327257428
0;Strings+Trumpet;0;14;28;44;2;1;462.238617299006
0;Strings+Trumpet;0;18;30;51;2;1;350.72507247999
0;Strings+Trumpet;0;20;27;49;2;1;401.096024695835
0;Strings+Trumpet;0;22;34;52;2;1;459.87712196381
0;Strings+Trumpet;0;3;31;46;2;1;471.527037500806
0;Strings+Trumpet;0;4;32;45;2;1;488.684287986804
0;Strings+Trumpet;0;6;38;46;2;1;584.80019617806
0;Strings+Trumpet;0;7;29;44;2;1;675.845190652053
0;Strings+Trumpet;0;8;35;42;2;1;445.21769968553
0;Strings+Trumpet;0;9;41;42;2;1;440.886165957284
0;Strings+Trumpet;0;10;35;41;2;1;377.589632263826
0;Strings+Trumpet;0;11;29;43;2;1;590.084140965162
0;Strings+Trumpet;0;12;37;39;2;1;435.268955236978
0;Strings+Trumpet;0;13;31;44;2;1;925.429617744367
0;Strings+Trumpet;0;14;28;44;2;1;529.16735045084
0;Strings+Trumpet;0;18;30;51;2;1;341.724941509777
0;Strings+Trumpet;0;20;27;49;2;1;376.110588878144
0;Strings+Trumpet;0;22;34;52;2;1;415.91388720497
0;Strings+Trumpet;0;3;31;46;2;2;550.424377934984
0;Strings+Trumpet;0;4;32;45;2;2;448.777984962967
0;Strings+Trumpet;0;6;38;46;2;2;512.805482470072
0;Strings+Trumpet;0;7;29;44;2;2;627.491495757616
0;Strings+Trumpet;0;8;35;42;2;2;434.12332876393
0;Strings+Trumpet;0;9;41;42;2;2;449.785876033979
0;Strings+Trumpet;0;10;35;41;2;2;381.813373402355
0;Strings+Trumpet;0;11;29;43;2;2;484.753575455443
0;Strings+Trumpet;0;12;37;39;2;2;479.566480300972
0;Strings+Trumpet;0;13;31;44;2;2;845.507587964586
0;Strings+Trumpet;0;14;28;44;2;2;553.927648374015
0;Strings+Trumpet;0;18;30;51;2;2;356.860912585464
0;Strings+Trumpet;0;20;27;49;2;2;385.23367213052
0;Strings+Trumpet;0;22;34;52;2;2;587.641191874307
0;Strings+Trumpet;0;3;31;46;2;2;525.224091128152
0;Strings+Trumpet;0;4;32;45;2;2;440.607890729398
0;Strings+Trumpet;0;6;38;46;2;2;496.104069525857
0;Strings+Trumpet;0;7;29;44;2;2;547.947043070354
0;Strings+Trumpet;0;8;35;42;2;2;448.104051787871
0;Strings+Trumpet;0;9;41;42;2;2;449.912074975476
0;Strings+Trumpet;0;10;35;41;2;2;337.060820370938
0;Strings+Trumpet;0;11;29;43;2;2;434.164264157872
0;Strings+Trumpet;0;12;37;39;2;2;402.241779192223
0;Strings+Trumpet;0;13;31;44;2;2;648.291430939365
0;Strings+Trumpet;0;14;28;44;2;2;556.098130162595
0;Strings+Trumpet;0;18;30;51;2;2;406.914072770991
0;Strings+Trumpet;0;20;27;49;2;2;449.333638150973
0;Strings+Trumpet;0;22;34;52;2;2;454.642865950604
0;Strings+Trumpet;0;3;31;46;2;2;509.632083076182
0;Strings+Trumpet;0;4;32;45;2;2;453.915359347233
0;Strings+Trumpet;0;6;38;46;2;2;594.667616184252
0;Strings+Trumpet;0;7;29;44;2;2;637.516772889148
0;Strings+Trumpet;0;8;35;42;2;2;476.211952285174
0;Strings+Trumpet;0;9;41;42;2;2;468.270560557388
0;Strings+Trumpet;0;10;35;41;2;2;427.050870545595
0;Strings+Trumpet;0;11;29;43;2;2;513.926643396328
0;Strings+Trumpet;0;12;37;39;2;2;505.783309352984
0;Strings+Trumpet;0;13;31;44;2;2;1171.84523599478
0;Strings+Trumpet;0;14;28;44;2;2;541.457912960505
0;Strings+Trumpet;0;18;30;51;2;2;380.114624662996
0;Strings+Trumpet;0;20;27;49;2;2;368.215964051687
0;Strings+Trumpet;0;22;34;52;2;2;528.838832726305
1;/a/;1;1;7;35;1;1;473.733701539373
1;/a/;1;2;13;38;1;1;490.397074676585
1;/a/;1;5;24;44;1;1;918.279445873934
